Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
1.156	0.0300881	
1.157	0.0299831	
1.158	0.0298004	
1.159	0.0299726	
1.160	0.0303214	
1.161	0.03048	
1.162	0.0304878	
1.163	0.030438	
1.164	0.0302683	
1.165	0.0299873	
1.166	0.0300657	
1.167	0.0304029	
1.168	0.0307075	
1.169	0.0307299	
1.170	0.0303457	
1.171	0.0298929	
1.172	0.0297446	
1.173	0.030257	
1.174	0.0307497	
1.175	0.0307057	
1.176	0.0303266	
1.177	0.0298252	
1.178	0.0298218	
1.179	0.0301102	
1.180	0.0302714	
1.181	0.030272	
1.182	0.0300408	
1.183	0.0297879	
1.184	0.0297297	
1.185	0.0296733	
1.186	0.029762	
1.187	0.0297525	
1.188	0.0299533	
1.189	0.0298235	
1.190	0.0296794	
1.191	0.029453	
1.192	0.0293699	
1.193	0.0296682	
1.194	0.0300268	
1.195	0.0301596	
1.196	0.0299516	
1.197	0.0294983	
1.198	0.0294948	
1.199	0.0297705	
1.200	0.0300086	
1.201	0.030053	
1.202	0.0299476	
1.203	0.0298457	
1.204	0.0299843	
1.205	0.030038	
1.206	0.0299274	
1.207	0.0296869	
1.208	0.0298584	
1.209	0.0301341	
1.210	0.0301899	
1.211	0.0301175	
1.212	0.0299781	
1.213	0.0297734	
1.214	0.0298052	
1.215	0.0299267	
1.216	0.0301081	
1.217	0.0301287	
1.218	0.0299897	
1.219	0.0299483	
1.220	0.0298467	
1.221	0.0297798	
1.222	0.0297995	
1.223	0.029824	
1.224	0.0298864	
1.225	0.0299851	
1.226	0.0298695	
1.227	0.0297693	
1.228	0.0296556	
1.229	0.0298031	
1.230	0.0298528	
1.231	0.0299248	
1.232	0.0299096	
1.233	0.0298095	
1.234	0.0297698	
1.235	0.029942	
1.236	0.030039	
1.237	0.0301322	
1.238	0.0300841	
1.239	0.0299401	
1.240	0.0298087	
1.241	0.0299089	
1.242	0.0301387	
1.243	0.0303364	
1.244	0.0302087	
1.245	0.029981	
1.246	0.0300331	
1.247	0.0301865	
1.248	0.0301865	
1.249	0.0302483	
1.250	0.0301501	
1.251	0.030247	
1.252	0.0303396	
1.253	0.030423	
1.254	0.0301794	
1.255	0.0299909	
1.256	0.0301148	
1.257	0.0304442	
1.258	0.0306085	
1.259	0.0303113	
1.260	0.0298927	
1.261	0.0300987	
1.262	0.0300987	
